provincia_id,municipio,id
15,Negreira,2176
15,Noia,2177
15,Oleiros,2178
15,Ordes,2179
15,Oroso,2180
15,Ortigueira,2181
15,Outes,2182
15,Oza dos Ríos,2183
15,Paderne,2184
15,Padrón,2185
15,"Pino, O",2186
15,"Pobra do Caramiñal, A",2187
15,Ponteceso,2188
15,Pontedeume,2189
15,"Pontes de García Rodríguez, As",2190
15,Porto do Son,2191
15,Rianxo,2192
15,Ribeira,2193
15,Rois,2194
15,Sada,2195
15,San Sadurniño,2196
15,Santa Comba,2197
15,Santiago de Compostela,2198
15,Santiso,2199
15,Sobrado,2200
15,"Somozas, As",2201
15,Teo,2202
15,Toques,2203
15,Tordoia,2204
15,Touro,2205
15,Trazo,2206
15,Val do Dubra,2207
15,Valdoviño,2208
15,Vedra,2209
15,Vilarmaior,2210
15,Vilasantar,2211
15,Vimianzo,2212
15,Zas,2213
16,Abia de la Obispalía,2214
16,"Acebrón, El",2215
16,Alarcón,2216
16,Albaladejo del Cuende,2217
16,Albalate de las Nogueras,2218
16,Albendea,2219
16,"Alberca de Záncara, La",2220
16,Alcalá de la Vega,2221
16,Alcantud,2222
16,Alcázar del Rey,2223
16,Alcohujate,2224
16,Alconchel de la Estrella,2225
16,Algarra,2226
16,Aliaguilla,2227
16,"Almarcha, La",2228
16,Almendros,2229
16,Almodóvar del Pinar,2230
16,Almonacid del Marquesado,2231
16,Altarejos,2232
16,Arandilla del Arroyo,2233
16,Arcas del Villar,2234
16,Arcos de la Sierra,2235
16,Arguisuelas,2236
16,Arrancacepas,2237
16,Atalaya del Cañavate,2238
16,Barajas de Melo,2239
16,Barchín del Hoyo,2240
16,Bascuñana de San Pedro,2241
16,Beamud,2242
16,Belinchón,2243
16,Belmonte,2244
16,Belmontejo,2245
16,Beteta,2246
16,Boniches,2247
16,Buciegas,2248
16,Buenache de Alarcón,2249
16,Buenache de la Sierra,2250
16,Buendía,2251
16,Campillo de Altobuey,2252
16,Campillos-Paravientos,2253
16,Campillos-Sierra,2254
16,Campos del Paraíso,2255
16,Canalejas del Arroyo,2256
16,Cañada del Hoyo,2257
16,Cañada Juncosa,2258
16,Cañamares,2259
16,"Cañavate, El",2260
16,Cañaveras,2261
16,Cañaveruelas,2262
16,Cañete,2263
16,Cañizares,2264
16,Carboneras de Guadazaón,2265
16,Cardenete,2266
16,Carrascosa,2267
16,Carrascosa de Haro,2268
16,Casas de Benítez,2269
16,Casas de Fernando Alonso,2270
16,Casas de Garcimolina,2271
16,Casas de Guijarro,2272
16,Casas de Haro,2273
16,Casas de los Pinos,2274
16,Casasimarro,2275
16,Castejón,2276
16,Castillejo de Iniesta,2277
16,Castillejo-Sierra,2278
16,Castillo de Garcimuñoz,2279
16,Castillo-Albaráñez,2280
16,Cervera del Llano,2281
16,Chillarón de Cuenca,2282
16,Chumillas,2283
16,"Cierva, La",2284
16,Cuenca,2285
16,Cueva del Hierro,2286
16,Enguídanos,2287
16,Fresneda de Altarejos,2288
16,Fresneda de la Sierra,2289
16,"Frontera, La",2290
16,Fuente de Pedro Naharro,2291
16,Fuentelespino de Haro,2292
16,Fuentelespino de Moya,2293
16,Fuentenava de Jábaga,2294
16,Fuentes,2295
16,Fuertescusa,2296
16,Gabaldón,2297
16,Garaballa,2298
16,Gascueña,2299
16,Graja de Campalbo,2300
16,Graja de Iniesta,2301
16,Henarejos,2302
16,"Herrumblar, El",2303
16,"Hinojosa, La",2304
16,"Hinojosos, Los",2305
16,"Hito, El",2306
16,Honrubia,2307
16,Hontanaya,2308
16,Hontecillas,2309
16,Horcajo de Santiago,2310
16,Huélamo,2311
16,Huelves,2312
16,Huérguina,2313
16,Huerta de la Obispalía,2314
16,Huerta del Marquesado,2315
16,Huete,2316
16,Iniesta,2317
16,Laguna del Marquesado,2318
16,Lagunaseca,2319
16,Landete,2320
16,Ledaña,2321
16,Leganiel,2322
16,"Majadas, Las",2323
16,Mariana,2324
16,Masegosa,2325
16,"Mesas, Las",2326
16,Minglanilla,2327
16,Mira,2328
16,Monreal del Llano,2329
16,Montalbanejo,2330
16,Montalbo,2331
16,Monteagudo de las Salinas,2332
16,Mota de Altarejos,2333
16,Mota del Cuervo,2334
16,Motilla del Palancar,2335
16,Moya,2336
16,Narboneta,2337
16,Olivares de Júcar,2338
16,Olmeda de la Cuesta,2339
16,Olmeda del Rey,2340
16,Olmedilla de Alarcón,2341
16,Olmedilla de Eliz,2342
16,Osa de la Vega,2343
16,Pajarón,2344
16,Pajaroncillo,2345
16,Palomares del Campo,2346
16,Palomera,2347
16,Paracuellos,2348
16,Paredes,2349
16,"Parra de las Vegas, La",2350
16,"Pedernoso, El",2351
16,"Pedroñeras, Las",2352
16,"Peral, El",2353
16,"Peraleja, La",2354
16,"Pesquera, La",2355
16,"Picazo, El",2356
16,Pinarejo,2357
16,Pineda de Gigüela,2358
16,Piqueras del Castillo,2359
16,Portalrubio de Guadamejud,2360
16,Portilla,2361
16,Poyatos,2362
16,Pozoamargo,2363
16,Pozorrubielos de la Mancha,2364
16,Pozorrubio,2365
16,"Pozuelo, El",2366
16,Priego,2367
16,"Provencio, El",2368
16,Puebla de Almenara,2369
16,Puebla del Salvador,2370
16,Quintanar del Rey,2371
16,Rada de Haro,2372
16,Reíllo,2373
16,Rozalén del Monte,2374
16,Saceda-Trasierra,2375
16,Saelices,2376
16,Salinas del Manzano,2377
16,Salmeroncillos,2378
16,Salvacañete,2379
16,San Clemente,2380
16,San Lorenzo de la Parrilla,2381
16,San Martín de Boniches,2382
16,San Pedro Palmiches,2383
16,Santa Cruz de Moya,2384
16,Santa María de los Llanos,2385
16,Santa María del Campo Rus,2386
16,Santa María del Val,2387
16,Sisante,2388
16,Solera de Gabaldón,2389
16,Sotorribas,2390
16,Talayuelas,2391
16,Tarancón,2392
16,Tébar,2393
16,Tejadillos,2394
16,Tinajas,2395
16,Torralba,2396
16,Torrejoncillo del Rey,2397
16,Torrubia del Campo,2398
16,Torrubia del Castillo,2399
16,Tragacete,2400
16,Tresjuncos,2401
16,Tribaldos,2402
16,Uclés,2403
16,Uña,2404
16,"Valdecolmenas, Los",2405
16,Valdemeca,2406
16,Valdemorillo de la Sierra,2407
16,Valdemoro-Sierra,2408
16,Valdeolivas,2409
16,Valdetórtola,2410
16,"Valeras, Las",2411
16,Valhermoso de la Fuente,2412
16,"Valle de Altomira, El",2413
16,Valsalobre,2414
16,Valverde de Júcar,2415
16,Valverdejo,2416
16,Vara de Rey,2417
16,Vega del Codorno,2418
16,Vellisca,2419
16,Villaconejos de Trabaque,2420
16,Villaescusa de Haro,2421
16,Villagarcía del Llano,2422
16,Villalba de la Sierra,2423
16,Villalba del Rey,2424
16,Villalgordo del Marquesado,2425
16,Villalpardo,2426
16,Villamayor de Santiago,2427
16,Villanueva de Guadamejud,2428
16,Villanueva de la Jara,2429
16,Villar de Cañas,2430
16,Villar de Domingo García,2431
16,Villar de la Encina,2432
16,Villar de Olalla,2433
16,Villar del Humo,2434
16,Villar del Infantado,2435
16,Villar y Velasco,2436
16,Villarejo de Fuentes,2437
16,Villarejo de la Peñuela,2438
16,Villarejo-Periesteban,2439
16,Villares del Saz,2440
16,Villarrubio,2441
16,Villarta,2442
16,Villas de la Ventosa,2443
16,Villaverde y Pasaconsol,2444
16,Víllora,2445
16,Vindel,2446
16,Yémeda,2447
16,Zafra de Záncara,2448
16,Zafrilla,2449
16,Zarza de Tajo,2450
16,Zarzuela,2451
17,Agullana,2452
17,Aiguaviva,2453
17,Albanyà,2454
17,Albons,2455
17,Alp,2456
17,Amer,2457
17,Anglès,2458
17,Arbúcies,2459
17,Argelaguer,2460
17,"Armentera, L'",2461
17,Avinyonet de Puigventós,2462
17,Banyoles,2463
17,Bàscara,2464
17,Begur,2465
17,Bellcaire d'Empordà,2466
17,Besalú,2467
17,Bescanó,2468
17,Beuda,2469
17,"Bisbal d'Empordà, La",2470
17,Biure,2471
17,Blanes,2472
17,Boadella i les Escaules,2473
17,Bolvir,2474
17,Bordils,2475
17,Borrassà,2476
17,Breda,2477
17,Brunyola,2478
17,Cabanelles,2479
17,Cabanes,2480
17,Cadaqués,2481
17,Caldes de Malavella,2482
17,Calonge,2483
17,Camós,2484
17,Campdevànol,2485
17,Campelles,2486
17,Campllong,2487
17,Camprodon,2488
17,Canet d'Adri,2489
17,Cantallops,2490
17,Capmany,2491
17,Cassà de la Selva,2492
17,Castellfollit de la Roca,2493
17,Castelló d'Empúries,2494
17,Castell-Platja d'Aro,2495
17,"Cellera de Ter, La",2496
17,Celrà,2497
17,Cervià de Ter,2498
17,Cistella,2499
17,Colera,2500
17,Colomers,2501
17,Corçà,2502
17,Cornellà del Terri,2503
17,Crespià,2504
17,"Cruïlles, Monells i Sant Sadurní de l'Heura",2505
17,Darnius,2506
17,Das,2507
17,"Escala, L'",2508
17,Espinelves,2509
17,Espolla,2510
17,Esponellà,2511
17,"Far d'Empordà, El",2512
17,Figueres,2513
17,Flaçà,2514
17,Foixà,2515
17,Fontanals de Cerdanya,2516
17,Fontanilles,2517
17,Fontcoberta,2518
17,Forallac,2519
17,Fornells de la Selva,2520
17,Fortià,2521
17,Garrigàs,2522
17,Garrigoles,2523
17,Garriguella,2524
17,Ger,2525
17,Girona,2526
17,Gombrèn,2527
17,Gualta,2528
17,Guils de Cerdanya,2529
17,Hostalric,2530
17,Isòvol,2531
17,Jafre,2532
17,"Jonquera, La",2533
17,Juià,2534
17,Lladó,2535
17,Llagostera,2536
17,Llambilles,2537
17,Llanars,2538
17,Llançà,2539
17,Llers,2540
17,Llívia,2541
17,Lloret de Mar,2542
17,"Llosses, Les",2543
17,Maçanet de Cabrenys,2544
17,Maçanet de la Selva,2545
17,Madremanya,2546
17,Maià de Montcal,2547
17,Masarac,2548
17,Massanes,2549
17,Meranges,2550
17,Mieres,2551
17,Mollet de Peralada,2552
17,Molló,2553
17,Montagut i Oix,2554
17,Mont-ras,2555
17,Navata,2556
17,Ogassa,2557
17,Olot,2558
17,Ordis,2559
17,Osor,2560
17,Palafrugell,2561
17,Palamós,2562
17,Palau de Santa Eulàlia,2563
17,Palau-sator,2564
17,Palau-saverdera,2565
17,Palol de Revardit,2566
17,Pals,2567
17,Pardines,2568
17,Parlavà,2569
17,Pau,2570
17,Pedret i Marzà,2571
17,"Pera, La",2572
17,Peralada,2573
17,"Planes d'Hostoles, Les",2574
17,Planoles,2575
17,Pont de Molins,2576
17,Pontós,2577
17,Porqueres,2578
17,"Port de la Selva, El",2579
17,Portbou,2580
17,"Preses, Les",2581
17,Puigcerdà,2582
17,Quart,2583
17,Queralbs,2584
17,Rabós,2585
17,Regencós,2586
17,Ribes de Freser,2587
17,Riells i Viabrea,2588
17,Ripoll,2589
17,Riudarenes,2590
17,Riudaura,2591
17,Riudellots de la Selva,2592
17,Riumors,2593
17,Roses,2594
17,Rupià,2595
17,Sales de Llierca,2596
17,Salt,2597
17,Sant Andreu Salou,2598
17,Sant Aniol de Finestres,2599
17,Sant Climent Sescebes,2600
17,Sant Feliu de Buixalleu,2601
17,Sant Feliu de Guíxols,2602
17,Sant Feliu de Pallerols,2603
17,Sant Ferriol,2604
17,Sant Gregori,2605
17,Sant Hilari Sacalm,2606
17,Sant Jaume de Llierca,2607
17,Sant Joan de les Abadesses,2608
17,Sant Joan de Mollet,2609
17,Sant Joan les Fonts,2610
17,Sant Jordi Desvalls,2611
17,Sant Julià de Ramis,2612
17,Sant Julià del Llor i Bonmatí,2613
17,Sant Llorenç de la Muga,2614
17,Sant Martí de Llémena,2615
17,Sant Martí Vell,2616
17,Sant Miquel de Campmajor,2617
17,Sant Miquel de Fluvià,2618
17,Sant Mori,2619
17,Sant Pau de Segúries,2620
17,Sant Pere Pescador,2621
17,Santa Coloma de Farners,2622
17,Santa Cristina d'Aro,2623
17,Santa Llogaia d'Àlguema,2624
17,Santa Pau,2625
17,Sarrià de Ter,2626
17,"Saus, Camallera i Llampaies",2627
17,"Selva de Mar, La",2628
17,Serinyà,2629
17,Serra de Daró,2630
17,Setcases,2631
17,Sils,2632
17,Siurana,2633
17,Susqueda,2634
17,"Tallada d'Empordà, La",2635
17,Terrades,2636
17,Torrent,2637
17,Torroella de Fluvià,2638
17,Torroella de Montgrí,2639
17,Tortellà,2640
17,Toses,2641
17,Tossa de Mar,2642
17,Ullà,2643
17,Ullastret,2644
17,Ultramort,2645
17,Urús,2646
17,"Vajol, La",2647
17,"Vall de Bianya, La",2648
17,"Vall d'en Bas, La",2649
17,Vallfogona de Ripollès,2650
17,Vall-llobrega,2651
17,Ventalló,2652
17,Verges,2653
17,Vidrà,2654
17,Vidreres,2655
17,Vilabertran,2656
17,Vilablareix,2657
17,Viladamat,2658
17,Viladasens,2659
17,Vilademuls,2660
17,Viladrau,2661
17,Vilafant,2662
17,Vilajuïga,2663
17,Vilallonga de Ter,2664
17,Vilamacolum,2665
17,Vilamalla,2666
17,Vilamaniscle,2667
17,Vilanant,2668
17,Vila-sacra,2669
17,Vilaür,2670
17,Vilobí d'Onyar,2671
17,Vilopriu,2672
18,Agrón,2673
18,Alamedilla,2674
18,Albolote,2675
18,Albondón,2676
18,Albuñán,2677
18,Albuñol,2678
18,Albuñuelas,2679
18,Aldeire,2680
18,Alfacar,2681
18,Algarinejo,2682
18,Alhama de Granada,2683
18,Alhendín,2684
18,Alicún de Ortega,2685
18,Almegíjar,2686
18,Almuñécar,2687
18,Alpujarra de la Sierra,2688
18,Alquife,2689
18,Arenas del Rey,2690
18,Armilla,2691
18,Atarfe,2692
18,Baza,2693
18,Beas de Granada,2694
18,Beas de Guadix,2695
18,Benalúa,2696
18,Benalúa de las Villas,2697
18,Benamaurel,2698
18,Bérchules,2699
18,Bubión,2700
18,Busquístar,2701
18,Cacín,2702
18,Cádiar,2703
18,Cájar,2704
18,"Calahorra, La",2705
18,Calicasas,2706
18,Campotéjar,2707
18,Caniles,2708
18,Cáñar,2709
18,Capileira,2710
18,Carataunas,2711
18,Cástaras,2712
18,Castilléjar,2713
18,Castril,2714
18,Cenes de la Vega,2715
18,Chauchina,2716
18,Chimeneas,2717
18,Churriana de la Vega,2718
18,Cijuela,2719
18,Cogollos de Guadix,2720
18,Cogollos de la Vega,2721
18,Colomera,2722
18,Cortes de Baza,2723
18,Cortes y Graena,2724
18,Cuevas del Campo,2725
18,Cúllar,2726
18,Cúllar Vega,2727
18,Darro,2728
18,Dehesas de Guadix,2729
18,Deifontes,2730
18,Diezma,2731
18,Dílar,2732
18,Dólar,2733
18,Dúdar,2734
18,Dúrcal,2735
18,Escúzar,2736
18,Ferreira,2737
18,Fonelas,2738
18,Freila,2739
18,Fuente Vaqueros,2740
18,"Gabias, Las",2741
18,Galera,2742
18,Gobernador,2743
18,Gójar,2744
18,Gor,2745
18,Gorafe,2746
18,Granada,2747
18,Guadahortuna,2748
18,Guadix,2749
18,"Guajares, Los",2750
18,Gualchos,2751
18,Güejar Sierra,2752
18,Güevéjar,2753
18,Huélago,2754
18,Huéneja,2755
18,Huéscar,2756
18,Huétor de Santillán,2757
18,Huétor Tájar,2758
18,Huétor Vega,2759
18,Illora,2760
18,Itrabo,2761
18,Iznalloz,2762
18,Jayena,2763
18,Jerez del Marquesado,2764
18,Jete,2765
18,Jun,2766
18,Juviles,2767
18,Láchar,2768
18,Lanjarón,2769
18,Lanteira,2770
18,Lecrín,2771
18,Lentegí,2772
18,Lobras,2773
18,Loja,2774
18,Lugros,2775
18,Lújar,2776
18,"Malahá, La",2777
18,Maracena,2778
18,Marchal,2779
18,Moclín,2780
18,Molvízar,2781
18,Monachil,2782
18,Montefrío,2783
18,Montejícar,2784
18,Montillana,2785
18,Moraleda de Zafayona,2786
18,Morelábor,2787
18,Motril,2788
18,Murtas,2789
18,Nevada,2790
18,Nigüelas,2791
18,Nívar,2792
18,Ogíjares,2793
18,Orce,2794
18,Órgiva,2795
18,Otívar,2796
18,Otura,2797
18,Padul,2798
18,Pampaneira,2799
18,Pedro Martínez,2800
18,Peligros,2801
18,"Peza, La",2802
18,"Pinar, El",2803
18,Pinos Genil,2804
18,Pinos Puente,2805
18,Píñar,2806
18,Polícar,2807
18,Polopos,2808
18,Pórtugos,2809
18,Puebla de Don Fadrique,2810
18,Pulianas,2811
18,Purullena,2812
18,Quéntar,2813
18,Rubite,2814
18,Salar,2815
18,Salobreña,2816
18,Santa Cruz del Comercio,2817
18,Santa Fe,2818
18,Soportújar,2819
18,Sorvilán,2820
18,"Taha, La",2821
18,Torre-Cardela,2822
18,Torvizcón,2823
18,Trevélez,2824
18,Turón,2825
18,Ugíjar,2826
18,"Valle, El",2827
18,Valle del Zalabí,2828
18,Válor,2829
18,Vegas del Genil,2830
18,Vélez de Benaudalla,2831
18,Ventas de Huelma,2832
18,Villamena,2833
18,Villanueva de las Torres,2834
18,Villanueva Mesía,2835
18,Víznar,2836
18,Zafarraya,2837
18,Zagra,2838
18,"Zubia, La",2839
18,Zújar,2840
19,Abánades,2841
19,Ablanque,2842
19,Adobes,2843
19,Alaminos,2844
19,Alarilla,2845
19,Albalate de Zorita,2846
19,Albares,2847
19,Albendiego,2848
19,Alcocer,2849
19,Alcolea de las Peñas,2850
19,Alcolea del Pinar,2851
19,Alcoroches,2852
19,Aldeanueva de Guadalajara,2853
19,Algar de Mesa,2854
19,Algora,2855
19,Alhóndiga,2856
19,Alique,2857
19,Almadrones,2858
19,Almoguera,2859
19,Almonacid de Zorita,2860
19,Alocén,2861
19,Alovera,2862
19,Alustante,2863
19,Angón,2864
19,Anguita,2865
19,Anquela del Ducado,2866
19,Anquela del Pedregal,2867
19,Aranzueque,2868
19,Arbancón,2869
19,Arbeteta,2870
19,Argecilla,2871
19,Armallones,2872
19,Armuña de Tajuña,2873
19,Arroyo de las Fraguas,2874
19,Atanzón,2875
19,Atienza,2876
19,Auñón,2877
19,Azuqueca de Henares,2878
19,Baides,2879
19,Baños de Tajo,2880
19,Bañuelos,2881
19,Barriopedro,2882
19,Berninches,2883
19,"Bodera, La",2884
19,Brihuega,2885
19,Budia,2886
19,Bujalaro,2887
19,Bustares,2888
19,Cabanillas del Campo,2889
19,Campillo de Dueñas,2890
19,Campillo de Ranas,2891
19,Campisábalos,2892
19,Canredondo,2893
19,Cantalojas,2894
19,Cañizar,2895
19,"Cardoso de la Sierra, El",2896
19,Casa de Uceda,2897
19,"Casar, El",2898
19,Casas de San Galindo,2899
19,Caspueñas,2900
19,Castejón de Henares,2901
19,Castellar de la Muela,2902
19,Castilforte,2903
19,Castilnuevo,2904
19,Cendejas de Enmedio,2905
19,Cendejas de la Torre,2906
19,Centenera,2907
19,Checa,2908
19,Chequilla,2909
19,Chillarón del Rey,2910
19,Chiloeches,2911
19,Cifuentes,2912
19,Cincovillas,2913
19,Ciruelas,2914
19,Ciruelos del Pinar,2915
19,Cobeta,2916
19,Cogollor,2917
19,Cogolludo,2918
19,Condemios de Abajo,2919
19,Condemios de Arriba,2920
19,Congostrina,2921
19,Copernal,2922
19,Corduente,2923
19,"Cubillo de Uceda, El",2924
19,Driebes,2925
19,Durón,2926
19,Embid,2927
19,Escamilla,2928
19,Escariche,2929
19,Escopete,2930
19,Espinosa de Henares,2931
19,Esplegares,2932
19,Establés,2933
19,Estriégana,2934
19,Fontanar,2935
19,Fuembellida,2936
19,Fuencemillán,2937
19,Fuentelahiguera de Albatages,2938
19,Fuentelencina,2939
19,Fuentelsaz,2940
19,Fuentelviejo,2941
19,Fuentenovilla,2942
19,Gajanejos,2943
19,Galápagos,2944
19,Galve de Sorbe,2945
19,Gascueña de Bornova,2946
19,Guadalajara,2947
19,Henche,2948
19,Heras de Ayuso,2949
19,Herrería,2950
19,Hiendelaencina,2951
19,Hijes,2952
19,Hita,2953
19,Hombrados,2954
19,Hontoba,2955
19,Horche,2956
19,Hortezuela de Océn,2957
19,"Huerce, La",2958
19,Huérmeces del Cerro,2959
19,Huertahernando,2960
19,Hueva,2961
19,Humanes,2962
19,Illana,2963
19,Iniéstola,2964
19,"Inviernas, Las",2965
19,Irueste,2966
19,Jadraque,2967
19,Jirueque,2968
19,Ledanca,2969
19,Loranca de Tajuña,2970
19,Lupiana,2971
19,Luzaga,2972
19,Luzón,2973
19,Majaelrayo,2974
19,Málaga del Fresno,2975
19,Malaguilla,2976
19,Mandayona,2977
19,Mantiel,2978
19,Maranchón,2979
19,Marchamalo,2980
19,Masegoso de Tajuña,2981
19,Matarrubia,2982
19,Matillas,2983
19,Mazarete,2984
19,Mazuecos,2985
19,Medranda,2986
19,Megina,2987
19,Membrillera,2988
19,Miedes de Atienza,2989
19,"Mierla, La",2990
19,Millana,2991
19,Milmarcos,2992
19,"Miñosa, La",2993
19,Mirabueno,2994
19,Miralrío,2995
19,Mochales,2996
19,Mohernando,2997
19,Molina de Aragón,2998
19,Monasterio,2999
19,Mondéjar,3000
19,Montarrón,3001
19,Moratilla de los Meleros,3002
19,Morenilla,3003
19,Muduex,3004
19,"Navas de Jadraque, Las",3005
19,Negredo,3006
19,Ocentejo,3007
19,"Olivar, El",3008
19,Olmeda de Cobeta,3009
19,"Olmeda de Jadraque, La",3010
19,"Ordial, El",3011
19,Orea,3012
19,Pálmaces de Jadraque,3013
19,Pardos,3014
19,Paredes de Sigüenza,3015
19,Pareja,3016
19,Pastrana,3017
19,"Pedregal, El",3018
19,Peñalén,3019
19,Peñalver,3020
19,Peralejos de las Truchas,3021
19,Peralveche,3022
19,Pinilla de Jadraque,3023
19,Pinilla de Molina,3024
19,Pioz,3025
19,Piqueras,3026
19,"Pobo de Dueñas, El",3027
19,Poveda de la Sierra,3028
19,Pozo de Almoguera,3029
19,Pozo de Guadalajara,3030
19,Prádena de Atienza,3031
19,Prados Redondos,3032
19,Puebla de Beleña,3033
19,Puebla de Valles,3034
19,Quer,3035
19,Rebollosa de Jadraque,3036
19,"Recuenco, El",3037
19,Renera,3038
19,Retiendas,3039
19,Riba de Saelices,3040
19,Rillo de Gallo,3041
19,Riofrío del Llano,3042
19,Robledillo de Mohernando,3043
19,Robledo de Corpes,3044
19,Romanillos de Atienza,3045
19,Romanones,3046
19,Rueda de la Sierra,3047
19,Sacecorbo,3048
19,Sacedón,3049
19,Saelices de la Sal,3050
19,Salmerón,3051
19,San Andrés del Congosto,3052
19,San Andrés del Rey,3053
19,Santiuste,3054
19,Saúca,3055
19,Sayatón,3056
19,Selas,3057
19,Semillas,3058
19,Setiles,3059
19,Sienes,3060
19,Sigüenza,3061
19,Solanillos del Extremo,3062
19,Somolinos,3063
19,"Sotillo, El",3064
19,Sotodosos,3065
19,Tamajón,3066
19,Taragudo,3067
19,Taravilla,3068
19,Tartanedo,3069
19,Tendilla,3070
19,Terzaga,3071
19,Tierzo,3072
19,"Toba, La",3073
19,Tordellego,3074
19,Tordelrábano,3075
19,Tordesilos,3076
19,Torija,3077
19,Torre del Burgo,3078
19,Torrecuadrada de Molina,3079
19,Torrecuadradilla,3080
19,Torrejón del Rey,3081
19,Torremocha de Jadraque,3082
19,Torremocha del Campo,3083
19,Torremocha del Pinar,3084
19,Torremochuela,3085
19,Torrubia,3086
19,Tórtola de Henares,3087
19,Tortuera,3088
19,Tortuero,3089
19,Traíd,3090
19,Trijueque,3091
19,Trillo,3092
19,Uceda,3093
19,Ujados,3094
19,Utande,3095
19,Valdarachas,3096
19,Valdearenas,3097
19,Valdeavellano,3098
19,Valdeaveruelo,3099
19,Valdeconcha,3100
19,Valdegrudas,3101
19,Valdelcubo,3102
19,Valdenuño Fernández,3103
19,Valdepeñas de la Sierra,3104
19,Valderrebollo,3105
19,Valdesotos,3106
19,Valfermoso de Tajuña,3107
19,Valhermoso,3108
19,Valtablado del Río,3109
19,Valverde de los Arroyos,3110
19,Viana de Jadraque,3111
19,Villanueva de Alcorón,3112
19,Villanueva de Argecilla,3113
19,Villanueva de la Torre,3114
19,Villares de Jadraque,3115
19,Villaseca de Henares,3116
19,Villaseca de Uceda,3117
19,Villel de Mesa,3118
19,Viñuelas,3119
19,Yebes,3120
19,Yebra,3121
19,Yélamos de Abajo,3122
19,Yélamos de Arriba,3123
19,Yunquera de Henares,3124
19,"Yunta, La",3125
19,Zaorejas,3126
19,Zarzuela de Jadraque,3127
19,Zorita de los Canes,3128
20,Abaltzisketa,3129
20,Aduna,3130
20,Aia,3131
20,Aizarnazabal,3132
20,Albiztur,3133
20,Alegia,3134
20,Alkiza,3135
20,Altzaga,3136
20,Altzo,3137
20,Amezketa,3138
20,Andoain,3139
20,Anoeta,3140
20,Antzuola,3141
20,Arama,3142
20,Aretxabaleta,3143
20,Arrasate/Mondragón,3144
20,Asteasu,3145
20,Astigarraga,3146
20,Ataun,3147
20,Azkoitia,3148
20,Azpeitia,3149
20,Baliarrain,3150
20,Beasain,3151
20,Beizama,3152
20,Belauntza,3153
20,Berastegi,3154
20,Bergara,3155
20,Berrobi,3156
20,Bidegoian,3157
20,Deba,3158
20,Donostia-San Sebastián,3159
20,Eibar,3160
20,Elduain,3161
20,Elgeta,3162
20,Elgoibar,3163
20,Errenteria,3164
20,Errezil,3165
20,Eskoriatza,3166
20,Ezkio-Itsaso,3167
20,Gabiria,3168
20,Gaintza,3169
20,Gaztelu,3170
20,Getaria,3171
20,Hernani,3172
20,Hernialde,3173
20,Hondarribia,3174
20,Ibarra,3175
20,Idiazabal,3176
20,Ikaztegieta,3177
20,Irun,3178
20,Irura,3179
20,Itsasondo,3180
20,Larraul,3181
20,Lasarte-Oria,3182
20,Lazkao,3183
20,Leaburu,3184
20,Legazpi,3185
20,Legorreta,3186
20,Leintz-Gatzaga,3187
20,Lezo,3188
20,Lizartza,3189
20,Mendaro,3190
20,Mutiloa,3191
20,Mutriku,3192
20,Oiartzun,3193
20,Olaberria,3194
20,Oñati,3195
20,Ordizia,3196
20,Orendain,3197
20,Orexa,3198
20,Orio,3199
20,Ormaiztegi,3200
20,Pasaia,3201
20,Segura,3202
20,Soraluze/Placencia de las Armas,3203
20,Tolosa,3204
20,Urnieta,3205
20,Urretxu,3206
20,Usurbil,3207
20,Villabona,3208
20,Zaldibia,3209
20,Zarautz,3210
20,Zegama,3211
20,Zerain,3212
20,Zestoa,3213
20,Zizurkil,3214
20,Zumaia,3215
20,Zumarraga,3216
21,Alájar,3217
21,Aljaraque,3218
21,"Almendro, El",3219
21,Almonaster la Real,3220
21,Almonte,3221
21,Alosno,3222
21,Aracena,3223
21,Aroche,3224
21,Arroyomolinos de León,3225
21,Ayamonte,3226
21,Beas,3227
21,Berrocal,3228
21,Bollullos Par del Condado,3229
21,Bonares,3230
21,Cabezas Rubias,3231
21,Cala,3232
21,Calañas,3233
21,"Campillo, El",3234
21,Campofrío,3235
21,Cañaveral de León,3236
21,Cartaya,3237
21,Castaño del Robledo,3238
21,"Cerro de Andévalo, El",3239
21,Chucena,3240
21,Corteconcepción,3241
21,Cortegana,3242
21,Cortelazor,3243
21,Cumbres de Enmedio,3244
21,Cumbres de San Bartolomé,3245
21,Cumbres Mayores,3246
21,Encinasola,3247
21,Escacena del Campo,3248
21,Fuenteheridos,3249
21,Galaroza,3250
21,Gibraleón,3251
21,"Granada de Río-Tinto, La",3252
21,"Granado, El",3253
21,Higuera de la Sierra,3254
21,Hinojales,3255
21,Hinojos,3256
21,Huelva,3257
21,Isla Cristina,3258
21,Jabugo,3259
21,Lepe,3260
21,Linares de la Sierra,3261
21,Lucena del Puerto,3262
21,Manzanilla,3263
21,"Marines, Los",3264
21,Minas de Riotinto,3265
21,Moguer,3266
21,"Nava, La",3267
21,Nerva,3268
21,Niebla,3269
21,"Palma del Condado, La",3270
21,Palos de la Frontera,3271
21,Paterna del Campo,3272
21,Paymogo,3273
21,Puebla de Guzmán,3274
21,Puerto Moral,3275
21,Punta Umbría,3276
21,Rociana del Condado,3277
21,Rosal de la Frontera,3278
